operator,plan_name,plan_code,data_allowance_raw,data_allowance_normalized,qos_raw,qos_speed,voice_allowance,sms_allowance,base_price_text,base_price,benefit_price_text,benefit_price,plan_type,partnership_flag,network_type,product_group,source_url,collected_at
유모바일,[휴대폰] LTE (1GB+/통화기본),,1GB+1Mbps,1GB,1GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 24,900원",24900,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 5G (10GB/3000분),,10GB,10GB,,,3000분,"통화 3000분, 1000건","월 39,000원",39000,"혜택가 월 30,200원",30200,휴대폰,false,5G,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 데이터플러스 (7GB+/통화기본),,(7+10)GB+1Mbps,(7+10)GB,(7+10)GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 41,400원",41400,"혜택가 월 34,900원",34900,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] LTE (7GB+/통화기본),,7GB+1Mbps,7GB,7GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 39,900원",39900,"혜택가 월 33,000원",33000,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 폰케어 (17GB+/통화기본),,(7+10)GB+1Mbps,(7+10)GB,(7+10)GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 47,300원",47300,"혜택가 월 37,400원",37400,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] LTE (4.5GB+/통화기본),,4.5GB+1Mbps,4.5GB,4.5GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 40,000원",40000,"혜택가 월 28,900원",28900,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 5G (2GB/120분),,2GB,2GB,,,120분,"통화 120분, 100건","월 21,000원",21000,"혜택가 월 19,900원",19900,휴대폰,false,5G,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] LTE (1.5GB/통화기본),,1.5GB,1.5GB,,,기본제공,"통화 기본제공, 기본제공","월 25,900원",25900,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] LTE (15GB+/통화기본),,15GB+1Mbps,15GB,15GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 39,900원",39900,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 5G (14GB+/통화기본),,14GB+1Mbps,14GB,14GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 50,000원",50000,,,휴대폰,false,5G,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] LTE (2GB/120분),,2GB,2GB,,,120분,"통화 120분, 100건","월 20,900원",20900,"혜택가 월 19,000원",19000,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] LTE 스페셜,,11GB+일2GB+3Mbps,11GB+일2GB,11GB+일2GB+3Mbps,3Mbps,기본제공,"통화 기본제공, 기본제공","월 60,390원",60390,"혜택가 월 49,000원",49000,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 알뜰한(300MB/90분),,300MB,300MB,,,90분,"통화 90분, 100건","월 18,500원",18500,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 5G (125GB+/통화기본),,125GB+5Mbps,125GB,125GB+5Mbps,5Mbps,기본제공,"통화 기본제공, 기본제공","월 65,000원",65000,,,휴대폰,false,5G,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 5G (31GB+/통화기본),,31GB+1Mbps,31GB,31GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 55,000원",55000,,,휴대폰,false,5G,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 5G (50GB+/통화기본),,50GB+1Mbps,50GB,50GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 58,000원",58000,,,휴대폰,false,5G,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 5G (80GB+/통화기본),,80GB+1Mbps,80GB,80GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 61,000원",61000,,,휴대폰,false,5G,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 5G (95GB+/통화기본),,95GB+3Mbps,95GB,95GB+3Mbps,3Mbps,기본제공,"통화 기본제공, 기본제공","월 63,000원",63000,,,휴대폰,false,5G,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 5G 스페셜,,150GB+5Mbps,150GB,150GB+5Mbps,5Mbps,기본제공,"통화 기본제공, 기본제공","월 69,000원",69000,,,휴대폰,false,5G,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 5G 스페셜 프로,,180GB+10Mbps,180GB,180GB+10Mbps,10Mbps,기본제공,"통화 기본제공, 기본제공","월 74,000원",74000,,,휴대폰,false,5G,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] LTE (10GB+/200분),,10GB+1Mbps,10GB,10GB+1Mbps,1Mbps,200분,"통화 200분, 100건","월 36,900원",36900,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] LTE (10GB+/통화기본),,10GB+1Mbps,10GB,10GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 36,900원",36900,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] LTE (15GB+/100분),,15GB+3Mbps,15GB,15GB+3Mbps,3Mbps,100분,"통화 100분, 100건","월 45,900원",45900,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] LTE (4.5GB/통화기본),,4.5GB,4.5GB,,,기본제공,"통화 기본제공, 기본제공","월 32,900원",32900,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] LTE (4GB/200분),,4GB,4GB,,,200분,"통화 200분, 100건","월 29,900원",29900,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] LTE 스페셜 프로,,일5GB+5Mbps,일5GB,일5GB+5Mbps,5Mbps,기본제공,"통화 기본제공, 기본제공","월 65,900원",65900,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 데이터차단 (0GB/통화기본),,,,,,기본제공,"통화 기본제공, 기본제공","월 24,900원",24900,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 데이터플러스 (15GB+/통화기본),,(15+10)GB+1Mbps,(15+10)GB,(15+10)GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 50,000원",50000,"혜택가 월 40,900원",40900,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 복지(750MB/160분),,750MB,750MB,,,160분,"통화 160분, 200건","월 30,800원",30800,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 알뜰한(1GB/120분),,1GB,1GB,,,120분,"통화 120분, 100건","월 24,500원",24500,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 알뜰한(2GB/200분),,2GB,2GB,,,200분,"통화 200분, 100건","월 29,500원",29500,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 청소년 (750MB+/통화기본),,750MB+0.4Mbps,750MB,750MB+0.4Mbps,400Kbps,기본제공,"통화 기본제공, 기본제공","월 32,890원",32890,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 폰케어 (1GB+/통화기본),,1GB+1Mbps,1GB,1GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 37,300원",37300,"혜택가 월 27,400원",27400,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 폰케어 (4.5GB+/통화기본),,4.5GB+1Mbps,4.5GB,4.5GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 41,300원",41300,"혜택가 월 31,400원",31400,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,[휴대폰] 폰케어 (71GB+/통화기본),,11GB+일2GB+3Mbps,11GB+일2GB,11GB+일2GB+3Mbps,3Mbps,기본제공,"통화 기본제공, 기본제공","월 61,400원",61400,"혜택가 월 51,500원",51500,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,갤럭시틴즈 LTE (10GB+/통화기본),,10GB+1Mbps,10GB,10GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 36,900원",36900,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,갤럭시틴즈 LTE (1GB+/통화기본),,1GB+1Mbps,1GB,1GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 24,900원",24900,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
유모바일,갤럭시틴즈 LTE (6GB+/통화기본),,6GB+1Mbps,6GB,6GB+1Mbps,1Mbps,기본제공,"통화 기본제공, 기본제공","월 33,000원",33000,,,휴대폰,false,LTE,전체,https://www.uplusumobile.com/product/pric/phone/pricList,2026-05-07T13:22:48.014Z
스카이라이프,5G 모두 충분 200GB+,pl234d620,데이터 200 GB,200GB,"5G • 200GB+최대10Mbps
데이터 기본 200GB를 다 쓰면 최대 10Mbps 속도로 무제한 이용 가능해요",10Mbps,집/이동전화 기본제공,기본제공,"월 51,700원",51700,"혜택가 월 49,200원",49200,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,5G 모두 충분 200GB+(밀리의서재),pl238p556,데이터 200 GB,200GB,"5G • 200GB+최대10Mbps
데이터 기본 200GB를 다 쓰면 최대 10Mbps 속도로 무제한 이용 가능해요",10Mbps,집/이동전화 기본제공,기본제공,"월 51,700원",51700,"혜택가 월 49,200원",49200,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,5G 모두 충분 110GB+,pl231k975,데이터 110 GB,110GB,"5G • 110GB+최대5Mbps
데이터 기본 110GB를 다 쓰면 최대 5Mbps 속도로 무제한 이용 가능해요",5Mbps,집/이동전화 기본제공,기본제공,"월 49,500원",49500,"혜택가 월 42,900원",42900,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,5G 모두 충분 110GB+(밀리의서재),pl238p560,데이터 110 GB,110GB,"5G • 110GB+최대5Mbps
데이터 기본 110GB를 다 쓰면 최대 5Mbps 속도로 무제한 이용 가능해요",5Mbps,집/이동전화 기본제공,기본제공,"월 49,500원",49500,"혜택가 월 42,900원",42900,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 100GB+(지니뮤직),pl2595321,데이터 100 GB,100GB,"LTE • 100GB+최대5Mbps
데이터 기본 100GB를 다 쓰면 최대 5Mbps 속도로 무제한 이용 가능해요",5Mbps,집/이동전화 기본제공,기본제공,"월 46,200원",46200,"혜택가 월 42,200원",42200,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 100GB+(Pay_5000),pl238p576,데이터 100 GB,100GB,"LTE • 100GB+최대5Mbps
데이터 기본 100GB를 다 쓰면 최대 5Mbps 속도로 무제한 이용 가능해요",5Mbps,집/이동전화 기본제공,기본제공,"월 46,200원",46200,"혜택가 월 41,700원",41700,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 100GB+(웨이브),pl237k291,데이터 100 GB,100GB,"LTE • 100GB+최대5Mbps
데이터 기본 100GB를 다 쓰면 최대 5Mbps 속도로 무제한 이용 가능해요",5Mbps,집/이동전화 기본제공,기본제공,"월 46,200원",46200,"혜택가 월 41,700원",41700,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 100GB+(올리브영_5000),pl254t549,데이터 100 GB,100GB,"LTE • 100GB+최대5Mbps
데이터 기본 100GB를 다 쓰면 최대 5Mbps 속도로 무제한 이용 가능해요",5Mbps,집/이동전화 기본제공,기본제공,"월 49,500원",49500,"혜택가 월 41,700원",41700,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 100GB+(다이소_5000),pl254t547,데이터 100 GB,100GB,"LTE • 100GB+최대5Mbps
데이터 기본 100GB를 다 쓰면 최대 5Mbps 속도로 무제한 이용 가능해요",5Mbps,집/이동전화 기본제공,기본제공,"월 49,500원",49500,"혜택가 월 41,700원",41700,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 일5GB+(왓챠),pl221o962,데이터 5 GB,5GB,"LTE •일5GB+최대5Mbps
데이터 기본 하루 5GB를 다 쓰면 최대 5Mbps 속도로 무제한 이용 가능해요",5Mbps,집/이동전화 기본제공,기본제공,"월 41,900원",41900,"혜택가 월 41,100원",41100,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,5G 모두 충분 90GB+(밀리의서재),pl238p563,데이터 90 GB,90GB,"5G • 90GB+최대1Mbps
데이터 기본 90GB를 다 쓰면 최대 1Mbps 속도로 무제한 이용 가능해요",1Mbps,집/이동전화 기본제공,기본제공,"월 50,600원",50600,"혜택가 월 40,300원",40300,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,5G 모두 충분 90GB+,pl234l653,데이터 90 GB,90GB,"5G • 90GB+최대1Mbps
데이터 기본 90GB를 다 쓰면 최대 1Mbps 속도로 무제한 이용 가능해요",1Mbps,집/이동전화 기본제공,기본제공,"월 50,600원",50600,"혜택가 월 40,300원",40300,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,5G 모두 충분 70GB+(밀리의서재),pl238p568,데이터 70 GB,70GB,"5G • 70GB+최대1Mbps
데이터 기본 70GB를 다 쓰면 최대 1Mbps 속도로 무제한 이용 가능해요",1Mbps,집/이동전화 기본제공,기본제공,"월 48,400원",48400,"혜택가 월 39,100원",39100,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,5G 모두 충분 70GB+,pl234l656,데이터 70 GB,70GB,"5G • 70GB+최대1Mbps
데이터 기본 70GB를 다 쓰면 최대 1Mbps 속도로 무제한 이용 가능해요",1Mbps,집/이동전화 기본제공,기본제공,"월 48,400원",48400,"혜택가 월 39,100원",39100,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 100GB+(밀리의서재),pl235q977,데이터 100 GB,100GB,"LTE • 100GB+최대5Mbps
데이터 기본 100GB를 다 쓰면 최대 5Mbps 속도로 무제한 이용 가능해요",5Mbps,집/이동전화 기본제공,기본제공,"월 44,000원",44000,"혜택가 월 38,300원",38300,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 100GB+(CU),pl244n949,데이터 100 GB,100GB,"LTE • 100GB+최대5Mbps
데이터 기본 100GB를 다 쓰면 최대 5Mbps 속도로 무제한 이용 가능해요",5Mbps,집/이동전화 기본제공,기본제공,"월 44,000원",44000,"혜택가 월 38,200원",38200,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 100GB+(모아진),pl2574888,데이터 100 GB,100GB,"LTE · 100GB+최대 5Mbps
데이터 기본 100GB를 다 쓰면 최대 5Mbps 속도로 무제한 이용이 가능해요",5Mbps,집/이동전화 기본제공,기본제공,"월 44,000원",44000,"혜택가 월 38,200원",38200,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,5G 모두 충분 50GB+,pl234l659,데이터 50 GB,50GB,"5G • 50GB+최대1Mbps
데이터 기본 50GB를 다 쓰면 최대 1Mbps 속도로 무제한 이용 가능해요",1Mbps,집/이동전화 기본제공,기본제공,"월 46,200원",46200,"혜택가 월 37,900원",37900,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 11GB+(웨이브),pl239f703,데이터 11 GB,11GB,"LTE • 11GB+일2GB+최대3Mbps
데이터 기본 11GB를 다 쓰면 하루 2GB씩 추가 사용이 가능하며 2GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 기본제공,기본제공,"월 40,700원",40700,"혜택가 월 36,600원",36600,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 11GB+(요기요),pl225k740,데이터 11 GB,11GB,"LTE • 11GB+일2GB+최대3Mbps
데이터 기본 11GB를 다 쓰면 하루 2GB씩 추가 사용이 가능하며 2GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 기본제공,기본제공,"월 41,800원",41800,"혜택가 월 36,300원",36300,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 11GB+(배달의민족),pl225k736,데이터 11 GB,11GB,"LTE • 11GB+일2GB+최대3Mbps
데이터 기본 11GB를 다 쓰면 하루 2GB씩 추가 사용이 가능하며 2GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 기본제공,기본제공,"월 41,800원",41800,"혜택가 월 36,300원",36300,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 11GB+(멜론뮤직),pl24ai858,데이터 11 GB,11GB,"LTE • 11GB+일2GB+최대3Mbps
데이터 기본 11GB를 다 쓰면 하루 2GB씩 추가 사용이 가능하며 2GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 기본제공,기본제공,"월 40,700원",40700,"혜택가 월 36,300원",36300,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 11GB+(올리브영_5000),pl254t548,데이터 11 GB,11GB,"LTE • 11GB+일2GB+최대3Mbps
데이터 기본 11GB를 다 쓰면 하루 2GB씩 추가 사용이 가능하며 2GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 기본제공,기본제공,"월 44,000원",44000,"혜택가 월 36,300원",36300,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 11GB+(다이소_5000),pl254t546,데이터 11 GB,11GB,"LTE • 11GB+일2GB+최대3Mbps
데이터 기본 11GB를 다 쓰면 하루 2GB씩 추가 사용이 가능하며 2GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 기본제공,기본제공,"월 44,000원",44000,"혜택가 월 36,300원",36300,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 11.0GB+(기프티쇼),pl227r375,데이터 11 GB,11GB,"LTE • 11GB+일2GB+최대3Mbps
데이터 기본 11GB를 다 쓰면 하루 2GB씩 추가 사용이 가능하며 2GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 기본제공,기본제공,"월 40,700원",40700,"혜택가 월 36,000원",36000,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 11GB+(왓챠),pl221o942,데이터 11 GB,11GB,"LTE • 11GB+일2GB+최대3Mbps
데이터 기본 11GB를 다 쓰면 하루 2GB씩 추가 사용이 가능하며 2GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 기본제공,기본제공,"월 35,900원",35900,,,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 11.0GB+(지니뮤직),pl222n229,데이터 11 GB,11GB,"LTE • 11GB+일2GB+최대3Mbps
데이터 기본 11GB를 다 쓰면 하루 2GB씩 추가 사용이 가능하며 2GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 기본제공,기본제공,"월 36,300원",36300,"혜택가 월 35,800원",35800,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 11GB+(Pay_5000),pl226t134,데이터 11 GB,11GB,"LTE • 11GB+일2GB+최대3Mbps
데이터 기본 11GB를 다 쓰면 하루 2GB씩 추가 사용이 가능하며 2GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 기본제공,기본제공,"월 40,700원",40700,"혜택가 월 35,300원",35300,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 11GB+(밀리의서재),pl234l638,데이터 11 GB,11GB,"LTE • 11GB+일2GB+최대3Mbps
데이터 기본 11GB를 다 쓰면 하루 2GB씩 추가 사용이 가능하며 2GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 기본제공,기본제공,"월 38,500원",38500,"혜택가 월 33,100원",33100,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 11GB+(후후안심),pl246o442,데이터 11 GB,11GB,"LTE • 11GB+일2GB+최대3Mbps
데이터 기본 11GB를 다 쓰면 하루 2GB씩 추가 사용이 가능하며 2GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 기본제공,기본제공,"월 38,500원",38500,"혜택가 월 33,000원",33000,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 11GB+(CU),pl244n954,데이터 11 GB,11GB,"LTE • 11GB+일2GB+최대3Mbps
데이터 기본 11GB를 다 쓰면 하루 2GB씩 추가 사용이 가능하며 2GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 기본제공,기본제공,"월 38,500원",38500,"혜택가 월 33,000원",33000,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,모두 충분 11GB+(모아진),pl256c798,데이터 11 GB,11GB,"LTE · 11GB+최대 3Mbps
데이터 기본 11GB를 다 쓰면 하루 2GB씩 추가 사용이 가능하며 2GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용이 가능해요",3Mbps,집/이동전화 기본제공,기본제공,"월 38,500원",38500,"혜택가 월 33,000원",33000,유심,false,LTE,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,5G 모두 충분 14GB+,pl2544319,데이터 14 GB,14GB,"5G • 14GB+최대1Mbps
데이터 기본 14GB를 다 쓰면 최대 1Mbps 속도로 무제한 이용 가능해요",1Mbps,집/이동전화 기본제공,기본제공,"월 38,500원",38500,"혜택가 월 32,000원",32000,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,5G 통화 충분 30GB,pl231k974,데이터 30 GB,30GB,,,량이 많다면? 통화는 무제한~데이터는 필요한 만큼!,기본제공,"월 35,200원",35200,"혜택가 월 29,900원",29900,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,데이터 충분 15GB+/100분(웨이브),pl2595320,데이터 충분 15GB+/100분(웨이브),15GB,"LTE • 15GB+최대3Mbps
데이터 기본 15GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 100분,100건,"월 37,400원",37400,"혜택가 월 29,300원",29300,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,데이터 충분 15GB+/100분(지니뮤직),pl2595322,데이터 충분 15GB+/100분(지니뮤직),15GB,"LTE • 15GB+최대3Mbps
데이터 기본 15GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 100분,100건,"월 36,300원",36300,"혜택가 월 28,800원",28800,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,데이터 충분 15GB+/100분(Pay_5000),pl2595317,데이터 충분 15GB+/100분(Pay_5000),15GB,"LTE • 15GB+최대3Mbps
데이터 기본 15GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 100분,100건,"월 36,300원",36300,"혜택가 월 27,800원",27800,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
스카이라이프,데이터 충분 15GB+/300분(CU),pl247t532,데이터 충분 15GB+/300분(CU),15GB,"LTE • 15GB+최대3Mbps
데이터 기본 15GB를 다 쓰면 최대 3Mbps 속도로 무제한 이용 가능해요",3Mbps,집/이동전화 300분,300건,"월 35,200원",35200,"혜택가 월 27,500원",27500,유심,false,5G,전체,https://www.skylife.co.kr/product/mobile/all,2026-05-07T13:23:22.846Z
